Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Texto leve,2783,0,5200.0,9895.67615394897,366.3727209996068,45143.04685499974,31820.0,31.50454374934052,0.0,5200,6800,8400,16000,30000,37000,40000,40000,45000,45000,45000
,Aggregated,2783,0,5200.0,9895.67615394897,366.3727209996068,45143.04685499974,31820.0,31.50454374934052,0.0,5200,6800,8400,16000,30000,37000,40000,40000,45000,45000,45000
