Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Texto leve,1668,618,7000.0,17426.141558224215,3.1739579999339185,60753.53952900013,20088.744604316547,17.81719730393968,6.601335691747435,7100,28000,33000,35000,44000,60000,60000,60000,61000,61000,61000
,Aggregated,1668,618,7000.0,17426.141558224215,3.1739579999339185,60753.53952900013,20088.744604316547,17.81719730393968,6.601335691747435,7100,28000,33000,35000,44000,60000,60000,60000,61000,61000,61000
